epoch,train_loss,train_l2_loss,train_excange_proc,val_loss,val_l2_loss,val_excange_proc,test_loss,test_l2_loss,test_excange_proc,train_acc,val_acc,test_acc,diff,train_proc,eval_proc,comm_proc,timestamp,sleep_proc
109,0.7177738738246262,10142.1748046875,0.3482950000000001,0.5534039194583893,10141.7705078125,0.0,0.9083894324302674,10141.7705078125,0.0,0.8021875,0.80896,0.7004,0.0,7.260749,11.553982,0.0,2022-10-31 19:49:53.095803,0.0
110,0.7131239324808121,10090.5009765625,0.27331500000000003,0.566724088549614,10090.0986328125,0.0,0.9221433991193771,10090.0986328125,0.0,0.808828125,0.80732,0.6926,0.0,7.629313,11.562243,0.0,2022-10-31 19:50:12.287640,0.0
111,0.701649158494547,10039.0830078125,0.2866170000000002,0.5611398367881775,10038.685546875,0.0,0.9155188769102096,10038.685546875,0.0,0.808671875,0.80754,0.6998,0.0,7.678265,11.570823,0.0,2022-10-31 19:50:31.537016,0.0
112,0.6972707784734666,9987.9296875,0.2991509999999999,0.548028982102871,9987.5341796875,0.0,0.9183080220222473,9987.5341796875,0.0,0.816171875,0.81222,0.7022,0.0,7.646511,11.583228,0.0,2022-10-31 19:50:50.767039,0.0
113,0.6616185640450567,9937.044921875,0.3062610000000001,0.5268142268657684,9936.646484375,0.0,0.8966948825120926,9936.646484375,0.0,0.822265625,0.82164,0.7091,0.0,7.538044,11.589099,0.0,2022-10-31 19:51:09.894466,0.0
114,0.6808711322955787,9886.4189453125,0.30403499999999994,0.5234366963505745,9886.021484375,0.0,0.9047711700201034,9886.021484375,0.0,0.819140625,0.82158,0.7106,0.0,7.672315,11.5851,0.0,2022-10-31 19:51:29.152217,0.0
115,0.6680000270716846,9836.0537109375,0.286132,0.5136627138853073,9835.66015625,0.0,0.9077826011180877,9835.66015625,0.0,0.82203125,0.82412,0.7093,0.0,7.663032,11.5784,0.0,2022-10-31 19:51:48.393937,0.0
116,0.665326856309548,9785.943359375,0.2896689999999999,0.5100501923561096,9785.552734375,0.0,0.9027516382932663,9785.552734375,0.0,0.82703125,0.82602,0.7102,0.0,7.749343,11.584869,0.0,2022-10-31 19:52:07.728431,0.0
117,0.6697731104213744,9736.09375,0.2785330000000002,0.4974308216571808,9735.7041015625,0.0,0.8802198046445846,9735.7041015625,0.0,0.83234375,0.8317,0.7108,0.0,7.627965,11.575274,0.0,2022-10-31 19:52:26.931957,0.0
118,0.6519164936617017,9686.4931640625,0.28068700000000013,0.48832962608337405,9686.109375,0.0,0.8880735951662063,9686.109375,0.0,0.836875,0.83528,0.7111,0.0,7.656921,11.567788,0.0,2022-10-31 19:52:46.156982,0.0
119,0.6696290078107268,9637.1513671875,0.31243899999999997,0.5360811113715171,9636.7666015625,0.0,0.9212496149539947,9636.7666015625,0.0,0.82359375,0.81696,0.7006,0.0,7.383541,11.606533,0.0,2022-10-31 19:53:05.147337,0.0
120,0.6561793447472155,9588.060546875,0.3044840000000001,0.5275124347209931,9587.67578125,0.0,0.9344082355499268,9587.67578125,0.0,0.821875,0.81952,0.6975,0.0,7.351152,11.552589,0.0,2022-10-31 19:53:24.051351,0.0
121,0.6334872136358172,9539.2177734375,0.2946889999999999,0.45910268971323964,9538.8369140625,0.0,0.8703447413444519,9538.8369140625,0.0,0.8465625,0.84546,0.7204,0.0,7.189459,11.541775,0.0,2022-10-31 19:53:42.782877,0.0
122,0.6445171826053411,9490.62890625,0.3455870000000001,0.4732119600772858,9490.2490234375,0.0,0.8726224398612976,9490.2490234375,0.0,0.84234375,0.84066,0.7146,0.0,7.141064,11.56791,0.0,2022-10-31 19:54:01.492151,0.0
123,0.6279038568027318,9442.2890625,0.345213,0.45604931443929675,9441.912109375,0.0,0.8730060547590256,9441.912109375,0.0,0.850078125,0.8488,0.7126,0.0,7.043314,11.547691,0.0,2022-10-31 19:54:20.083431,0.0
124,0.636303661391139,9394.1962890625,0.34312600000000004,0.4581800458431244,9393.8232421875,0.0,0.9005281853675843,9393.8232421875,0.0,0.841171875,0.84326,0.7082,0.0,7.015392,11.566155,0.0,2022-10-31 19:54:38.665282,0.0
125,0.6197792228776962,9346.353515625,0.293037,0.4518078601360321,9345.9833984375,0.0,0.8852015799283981,9345.9833984375,0.0,0.84296875,0.85054,0.7119,0.0,7.560664,11.579032,0.0,2022-10-31 19:54:57.805262,0.0
126,0.6072783826384693,9298.7548828125,0.29503499999999994,0.4293880070447922,9298.38671875,0.0,0.8556401979923248,9298.38671875,0.0,0.856328125,0.85662,0.717,0.0,7.682386,11.57705,0.0,2022-10-31 19:55:17.064975,0.0
127,0.6087029902264476,9251.40234375,0.27908599999999983,0.4378627324402332,9251.0341796875,0.0,0.8814272171258927,9251.0341796875,0.0,0.851796875,0.8526,0.7165,0.0,7.687231,11.572471,0.0,2022-10-31 19:55:36.324971,0.0
128,0.6063300427049398,9204.294921875,0.49922100000000014,0.4677866141796112,9203.9287109375,0.0,0.8976241570711135,9203.9287109375,0.0,0.83984375,0.83984,0.7089,0.0,6.516789,11.568663,0.0,2022-10-31 19:55:54.410689,0.0
129,0.611276407726109,9157.4287109375,0.594655,0.4426689719557762,9157.0634765625,0.0,0.8915373921394348,9157.0634765625,0.0,0.84640625,0.85004,0.7138,0.0,6.366098,11.576198,0.0,2022-10-31 19:56:12.353276,0.0
130,0.5928579494357109,9110.7919921875,0.282974,0.4264756792783737,9110.4296875,0.0,0.8780258804559707,9110.4296875,0.0,0.8553125,0.85716,0.7157,0.0,7.632477,11.708709,0.0,2022-10-31 19:56:31.694740,0.0
131,0.5901585021056235,9064.408203125,0.28344099999999994,0.435672042042017,9064.0458984375,0.0,0.893300409913063,9064.0458984375,0.0,0.858125,0.85358,0.7173,0.0,7.733398,11.552625,0.0,2022-10-31 19:56:50.981046,0.0
132,0.5759137361310422,9018.2548828125,0.27968099999999996,0.42894675555825235,9017.890625,0.0,0.9032068002223969,9017.890625,0.0,0.853671875,0.85634,0.7141,0.0,7.7137,11.549573,0.0,2022-10-31 19:57:10.244583,0.0
133,0.5789031668100506,8972.3369140625,0.2995190000000001,0.4169053124189377,8971.9794921875,0.0,0.8914239579439163,8971.9794921875,0.0,0.857109375,0.85994,0.7176,0.0,7.734677,11.592983,0.0,2022-10-31 19:57:29.572513,0.0
134,0.5790861253626645,8926.6552734375,0.300638,0.45827258259058,8926.302734375,0.0,0.9382956677675247,8926.302734375,0.0,0.8425,0.84276,0.7002,0.0,7.75093,11.581632,0.0,2022-10-31 19:57:48.905356,0.0
135,0.5595469274558127,8881.2099609375,0.32475699999999996,0.391619453638792,8880.85546875,0.0,0.871355642080307,8880.85546875,0.0,0.871328125,0.8704,0.7245,0.0,7.285341,11.577683,0.0,2022-10-31 19:58:07.768660,0.0
136,0.5746649669017643,8835.9931640625,0.2712590000000001,0.40959722885489463,8835.6416015625,0.0,0.8848629963397979,8835.6416015625,0.0,0.863046875,0.86358,0.7172,0.0,7.540795,11.565774,0.0,2022-10-31 19:58:26.875529,0.0
137,0.5632826706860214,8791.0126953125,0.32383200000000006,0.4211128443479538,8790.6630859375,0.0,0.9157805240154266,8790.6630859375,0.0,0.858046875,0.85812,0.7124,0.0,7.521036,11.531802,0.0,2022-10-31 19:58:45.928651,0.0
138,0.5527465606573969,8746.2607421875,0.2952639999999997,0.4005552106499672,8745.912109375,0.0,0.8988608002662659,8745.912109375,0.0,0.866484375,0.86616,0.7168,0.0,7.685912,11.57002,0.0,2022-10-31 19:59:05.184875,0.0
139,0.5597885181196034,8701.7392578125,0.2855569999999999,0.43270083594322206,8701.3935546875,0.0,0.941840707063675,8701.3935546875,0.0,0.850234375,0.84936,0.7023,0.0,7.624487,11.548674,0.0,2022-10-31 19:59:24.358337,0.0
140,0.5465709406416863,8657.4462890625,0.3021580000000001,0.39662311869859695,8657.1015625,0.0,0.910829803943634,8657.1015625,0.0,0.870859375,0.86892,0.7165,0.0,7.66289,11.527316,0.0,2022-10-31 19:59:43.548827,0.0
141,0.5476329885423183,8613.380859375,0.2888810000000001,0.37881708827614785,8613.037109375,0.0,0.9011990159749985,8613.037109375,0.0,0.87203125,0.8728,0.7208,0.0,7.63199,11.53106,0.0,2022-10-31 20:00:02.712173,0.0
142,0.5514428664464504,8569.5380859375,0.30593200000000004,0.4263998966217041,8569.1943359375,0.0,0.9628292852640152,8569.1943359375,0.0,0.853359375,0.85668,0.7082,0.0,7.6612,11.566408,0.0,2022-10-31 20:00:21.940068,0.0
143,0.5346130549442023,8525.9296875,0.33662600000000004,0.38438771629333496,8525.5888671875,0.0,0.9105494874715805,8525.5888671875,0.0,0.867734375,0.87038,0.7141,0.0,7.122198,11.658297,0.0,2022-10-31 20:00:40.720853,0.0
144,0.5490276822820306,8482.546875,0.29007099999999975,0.36635207605361936,8482.20703125,0.0,0.8743174463510514,8482.20703125,0.0,0.878046875,0.8787,0.7219,0.0,7.608205,11.5578,0.0,2022-10-31 20:00:59.887180,0.0
145,0.5245002892334014,8439.3818359375,0.29419900000000015,0.3971031889617443,8439.0458984375,0.0,0.9325509268045425,8439.0458984375,0.0,0.863828125,0.86578,0.7139,0.0,7.705447,11.604575,0.0,2022-10-31 20:01:19.197491,0.0
146,0.5108556353952736,8396.4306640625,0.30302100000000015,0.35641475102305414,8396.095703125,0.0,0.8930455243587494,8396.095703125,0.0,0.88140625,0.8809,0.7268,0.0,7.376318,11.535525,0.0,2022-10-31 20:01:38.109600,0.0
147,0.5110213649459183,8353.7021484375,0.29032,0.3453267116546631,8353.3701171875,0.0,0.8947311675548554,8353.3701171875,0.0,0.8828125,0.88588,0.7182,0.0,7.333197,11.585368,0.0,2022-10-31 20:01:57.028446,0.0
148,0.5224688549060374,8311.193359375,0.29308900000000004,0.33160342106223106,8310.861328125,0.0,0.8970804208517075,8310.861328125,0.0,0.890234375,0.89076,0.7228,0.0,7.531127,11.57859,0.0,2022-10-31 20:02:16.138465,0.0
149,0.4855072370264679,8268.904296875,0.30445999999999995,0.34726868972182273,8268.5751953125,0.0,0.904586763381958,8268.5751953125,0.0,0.882421875,0.88316,0.7203,0.0,7.52897,11.575886,0.0,2022-10-31 20:02:35.243597,0.0
150,0.5045560610014945,8226.83203125,0.29925300000000005,0.34763509553670885,8226.50390625,0.0,0.9192652541399002,8226.50390625,0.0,0.8871875,0.88372,0.7236,0.0,7.446995,11.650668,0.0,2022-10-31 20:02:54.341548,0.0
151,0.49858184508048,8184.974609375,0.2940079999999998,0.32840351659059525,8184.6455078125,0.0,0.8899499917030335,8184.6455078125,0.0,0.883046875,0.88956,0.7212,0.0,7.564015,11.582804,0.0,2022-10-31 20:03:13.488628,0.0
152,0.48531887773424387,8143.3349609375,0.300731,0.31794207826256754,8143.01025390625,0.0,0.891110577583313,8143.01025390625,0.0,0.894765625,0.894,0.7258,0.0,7.690435,11.581985,0.0,2022-10-31 20:03:32.761387,0.0
153,0.4781805055681616,8101.90234375,0.2801359999999999,0.3426921691596508,8101.578125,0.0,0.9354362225532532,8101.578125,0.0,0.88765625,0.8839,0.7177,0.0,7.550166,11.57409,0.0,2022-10-31 20:03:51.885960,0.0
154,0.49339803867042065,8060.68603515625,0.61217,0.3836302253007889,8060.36767578125,0.0,0.9555320239067078,8060.36767578125,0.0,0.869921875,0.86884,0.7086,0.0,6.235816,11.544838,0.0,2022-10-31 20:04:09.666877,0.0
155,0.4789635050110519,8019.67529296875,0.3043439999999999,0.35230695459246636,8019.3564453125,0.0,0.925422250032425,8019.3564453125,0.0,0.87890625,0.8799,0.7179,0.0,7.598689,11.554605,0.0,2022-10-31 20:04:28.820451,0.0
156,0.4757813911419362,7978.88232421875,0.289245,0.32730773440003397,7978.5654296875,0.0,0.927570498585701,7978.5654296875,0.0,0.890234375,0.89126,0.7159,0.0,7.580131,11.58124,0.0,2022-10-31 20:04:47.982114,0.0
157,0.4821689664386213,7938.29931640625,0.29001399999999994,0.3510956073999405,7937.98291015625,0.0,0.9295270282030106,7937.98291015625,0.0,0.882578125,0.88266,0.7153,0.0,7.752834,11.560143,0.0,2022-10-31 20:05:07.295377,0.0
158,0.4632906601764262,7897.91748046875,0.2940269999999998,0.31977613708376884,7897.60400390625,0.0,0.8879794996976852,7897.60400390625,0.0,0.891953125,0.8939,0.7261,0.0,7.621369,11.566427,0.0,2022-10-31 20:05:26.483496,0.0
159,0.46841929433867335,7857.74365234375,0.299976,0.3334886784851551,7857.4296875,0.0,0.9290501165390015,7857.4296875,0.0,0.889765625,0.88966,0.716,0.0,7.679497,11.533056,0.0,2022-10-31 20:05:45.696350,0.0
160,0.46663928928319365,7817.78466796875,0.281256,0.3397726909220219,7817.47412109375,0.0,0.9497342056035996,7817.47412109375,0.0,0.88640625,0.88586,0.711,0.0,7.575042,11.793578,0.0,2022-10-31 20:06:05.065266,0.0
161,0.464986692648381,7778.02099609375,0.290788,0.27737435880303385,7777.71142578125,0.0,0.8878582036495208,7777.71142578125,0.0,0.905625,0.90862,0.73,0.0,7.726583,11.582563,0.0,2022-10-31 20:06:24.374710,0.0
162,0.4397529516136274,7738.45947265625,0.2952900000000001,0.2970872349739075,7738.15185546875,0.0,0.9060723572969437,7738.15185546875,0.0,0.89625,0.90014,0.7208,0.0,7.740746,11.572517,0.0,2022-10-31 20:06:43.688275,0.0
163,0.44852378917858005,7699.10986328125,0.29319199999999995,0.28546817119419576,7698.80078125,0.0,0.9045122671127319,7698.80078125,0.0,0.906796875,0.90372,0.723,0.0,7.561295,11.58123,0.0,2022-10-31 20:07:02.831074,0.0
164,0.4453760706819594,7659.95947265625,0.2856499999999999,0.2685979141741991,7659.65380859375,0.0,0.8754586774110794,7659.65380859375,0.0,0.91421875,0.91236,0.7319,0.0,7.554741,11.547079,0.0,2022-10-31 20:07:21.933169,0.0
165,0.4293687016470358,7621.013671875,0.28177099999999977,0.3154610703587532,7620.708984375,0.0,0.959818713068962,7620.708984375,0.0,0.8953125,0.89516,0.7202,0.0,7.610904,11.545896,0.0,2022-10-31 20:07:41.090252,0.0
166,0.4233465085271746,7582.259765625,0.35945300000000024,0.29147245836257935,7581.9580078125,0.0,0.9201127523183823,7581.9580078125,0.0,0.905546875,0.9026,0.7248,0.0,7.105052,11.568033,0.0,2022-10-31 20:07:59.763629,0.0
167,0.41655936604365706,7543.70263671875,0.30845700000000004,0.2693223529756069,7543.4013671875,0.0,0.904044429063797,7543.4013671875,0.0,0.913046875,0.9112,0.7243,0.0,7.595973,11.572432,0.0,2022-10-31 20:08:18.932313,0.0
168,0.43706349411513656,7505.353515625,0.28303000000000017,0.2702049994915724,7505.056640625,0.0,0.8721585285663604,7505.056640625,0.0,0.911484375,0.9098,0.7264,0.0,7.458315,11.586264,0.0,2022-10-31 20:08:37.977170,0.0
169,0.421140298480168,7467.19921875,0.33745099999999995,0.3004822190105915,7466.90283203125,0.0,0.9818687021732331,7466.90283203125,0.0,0.8984375,0.89564,0.7134,0.0,7.170096,11.567542,0.0,2022-10-31 20:08:56.715072,0.0
170,0.4216660652309656,7429.23291015625,0.298741,0.2688779222965241,7428.9375,0.0,0.9196724784374237,7428.9375,0.0,0.912109375,0.91116,0.7254,0.0,7.292415,11.536808,0.0,2022-10-31 20:09:15.544577,0.0
171,0.4139625814277679,7391.46484375,0.281487,0.2433965936601162,7391.17041015625,0.0,0.9076047176122666,7391.17041015625,0.0,0.922734375,0.92192,0.7287,0.0,7.435048,11.540298,0.0,2022-10-31 20:09:34.520210,0.0
172,0.4043200935702771,7353.9013671875,0.285832,0.26201820562779904,7353.60791015625,0.0,0.9317230182886124,7353.60791015625,0.0,0.913359375,0.91412,0.7275,0.0,7.451334,11.541323,0.0,2022-10-31 20:09:53.513148,0.0
173,0.40332261088769883,7316.51953125,0.29483700000000024,0.2294297413378954,7316.228515625,0.0,0.9042950743436813,7316.228515625,0.0,0.922734375,0.92578,0.7336,0.0,7.642292,11.539452,0.0,2022-10-31 20:10:12.695179,0.0
174,0.3870229694293812,7279.32421875,0.2918139999999999,0.24338404054939747,7279.0361328125,0.0,0.9238438153266907,7279.0361328125,0.0,0.9171875,0.91806,0.7285,0.0,7.616834,11.551042,0.0,2022-10-31 20:10:31.863358,0.0
175,0.40276284248102456,7242.322265625,0.27941699999999997,0.2959893336445093,7242.0322265625,0.0,0.9673197972774505,7242.0322265625,0.0,0.898828125,0.89902,0.7137,0.0,7.591533,11.552622,0.0,2022-10-31 20:10:51.007805,0.0
176,0.3992810259805992,7205.513671875,0.3026540000000001,0.2350086420327425,7205.22509765625,0.0,0.9206309008598328,7205.22509765625,0.0,0.925859375,0.92316,0.7295,0.0,7.398826,11.540373,0.0,2022-10-31 20:11:09.947280,0.0
177,0.37696754990611225,7168.888671875,0.292759,0.24293765637278558,7168.6044921875,0.0,0.967661155462265,7168.6044921875,0.0,0.92078125,0.92038,0.7282,0.0,7.248488,11.564021,0.0,2022-10-31 20:11:28.760085,0.0
178,0.3804111680947244,7132.4599609375,0.2880999999999998,0.25477498434484,7132.17431640625,0.0,0.9581342351436615,7132.17431640625,0.0,0.911484375,0.9142,0.7215,0.0,7.549125,11.562489,0.0,2022-10-31 20:11:47.871963,0.0
179,0.3742201600689441,7096.21630859375,0.283982,0.22258218951523304,7095.93359375,0.0,0.9250240558385849,7095.93359375,0.0,0.927890625,0.92746,0.7333,0.0,7.631408,11.584232,0.0,2022-10-31 20:12:07.087875,0.0
180,0.3750393732916564,7060.1533203125,0.28930100000000003,0.2306892526447773,7059.87353515625,0.0,0.9093903601169586,7059.87353515625,0.0,0.924453125,0.92646,0.7277,0.0,7.640347,11.583047,0.0,2022-10-31 20:12:26.311549,0.0
181,0.38959692290518433,7024.27392578125,0.28520200000000007,0.2065198296904564,7023.99462890625,0.0,0.9140968376398086,7023.99462890625,0.0,0.93421875,0.93406,0.7322,0.0,7.741239,11.530428,0.0,2022-10-31 20:12:45.583492,0.0
182,0.3726942678913474,6988.58251953125,0.36869100000000005,0.21397232022881507,6988.30517578125,0.0,0.934890216588974,6988.30517578125,0.0,0.931328125,0.92968,0.7264,0.0,6.940636,11.543658,0.0,2022-10-31 20:13:04.068069,0.0
183,0.3599877341184765,6953.078125,0.308529,0.25104623651504515,6952.79833984375,0.0,0.9727380853891373,6952.79833984375,0.0,0.915390625,0.91702,0.7188,0.0,7.405689,11.519234,0.0,2022-10-31 20:13:22.993258,0.0
184,0.36651864915620536,6917.74560546875,0.3010850000000001,0.2548996910750866,6917.4736328125,0.0,0.971523312330246,6917.4736328125,0.0,0.911875,0.91632,0.7153,0.0,7.663116,11.572005,0.0,2022-10-31 20:13:42.228668,0.0
185,0.35744794621132314,6882.607421875,0.28811,0.20979885657131672,6882.333984375,0.0,0.9078942257165908,6882.333984375,0.0,0.93125,0.92952,0.7315,0.0,7.638308,11.594692,0.0,2022-10-31 20:14:01.461966,0.0
186,0.35028878133744,6847.6298828125,0.28498499999999993,0.1955440974533558,6847.3583984375,0.0,0.9247895520925522,6847.3583984375,0.0,0.939609375,0.9379,0.7301,0.0,7.543077,11.527015,0.0,2022-10-31 20:14:20.532356,0.0
187,0.3497554763453081,6812.849609375,0.27901800000000015,0.20003982019424438,6812.5791015625,0.0,0.9551401770114899,6812.5791015625,0.0,0.934140625,0.9355,0.7306,0.0,7.468442,11.547807,0.0,2022-10-31 20:14:39.548886,0.0
188,0.35244891443289816,6778.23876953125,0.27603399999999995,0.19697364626824856,6777.96826171875,0.0,0.9710111236572265,6777.96826171875,0.0,0.936015625,0.93682,0.7271,0.0,7.472246,11.525546,0.0,2022-10-31 20:14:58.546957,0.0
189,0.3433879950316623,6743.81103515625,0.339657,0.21292153288424015,6743.54345703125,0.0,0.9516026043891906,6743.54345703125,0.0,0.931875,0.93166,0.7276,0.0,7.332404,11.528578,0.0,2022-10-31 20:15:17.408259,0.0
190,0.3448892451124266,6709.55322265625,0.2916359999999998,0.19149184842407704,6709.2841796875,0.0,0.9397771483659745,6709.2841796875,0.0,0.936484375,0.93694,0.7244,0.0,7.754631,11.555783,0.0,2022-10-31 20:15:36.718962,0.0
191,0.3374921705108136,6675.47607421875,0.298423,0.18074836540967226,6675.2099609375,0.0,0.9442052745819092,6675.2099609375,0.0,0.945078125,0.94262,0.7288,0.0,7.651849,11.574643,0.0,2022-10-31 20:15:55.945799,0.0
192,0.33901588106527925,6641.568359375,0.31662800000000013,0.21426415532827378,6641.30419921875,0.0,0.9719141924381256,6641.30419921875,0.0,0.925703125,0.92816,0.7238,0.0,7.708757,11.61519,0.0,2022-10-31 20:16:15.270019,0.0
193,0.32221591274719685,6607.8359375,0.28697899999999993,0.16570190285146236,6607.572265625,0.0,0.9354944652318955,6607.572265625,0.0,0.948203125,0.94754,0.7313,0.0,7.599519,11.564379,0.0,2022-10-31 20:16:34.434209,0.0
194,0.33837489364668727,6574.27978515625,0.2869119999999999,0.2057383971810341,6574.02099609375,0.0,0.9602385306358338,6574.02099609375,0.0,0.931796875,0.93192,0.721,0.0,7.571632,11.573681,0.0,2022-10-31 20:16:53.579798,0.0
195,0.3214124694932252,6540.88818359375,0.3096800000000002,0.17320181746780872,6540.626953125,0.0,0.9544345641136169,6540.626953125,0.0,0.94390625,0.94422,0.7286,0.0,7.640784,11.567107,0.0,2022-10-31 20:17:12.788004,0.0
196,0.3232088965596631,6507.666015625,0.2907390000000001,0.18563578114658594,6507.40576171875,0.0,0.9803993678092957,6507.40576171875,0.0,0.9415625,0.93956,0.7241,0.0,7.728825,11.549335,0.0,2022-10-31 20:17:32.066439,0.0
197,0.32333535293582827,6474.6171875,0.2916750000000001,0.1694740951284766,6474.35986328125,0.0,0.9653260713815689,6474.35986328125,0.0,0.946484375,0.94568,0.7287,0.0,7.785062,11.585457,0.0,2022-10-31 20:17:51.437240,0.0
198,0.3063290545833297,6441.7421875,0.287212,0.15793678743392228,6441.48388671875,0.0,0.9734843361377716,6441.48388671875,0.0,0.949140625,0.94884,0.7293,0.0,7.528098,11.534037,0.0,2022-10-31 20:18:10.499682,0.0
199,0.3140859674895182,6409.0341796875,0.29408000000000006,0.1729480982348323,6408.7802734375,0.0,0.9779558491706848,6408.7802734375,0.0,0.9440625,0.94372,0.73,0.0,7.356443,11.537042,0.0,2022-10-31 20:18:29.393454,0.0
200,0.3117911567678675,6376.4990234375,0.2786640000000002,0.1866221898049116,6376.24462890625,0.0,0.9980417531728745,6376.24462890625,0.0,0.94234375,0.9389,0.7214,0.0,7.564772,11.550501,0.0,2022-10-31 20:18:48.509006,0.0
